,ts,td,pkt,byt,srcip,dstip,srcport,dstport,proto,type
12720,1554267939307904.0,108.45481872558594,1.9955713748931885,202.45550537109375,3215393218,3215393213,39473,53,UDP,blacklist
12721,1554267939348864.0,89.67669677734375,1.9695305824279785,306.6927185058594,3215393175,3215393213,59821,53,UDP,blacklist
12722,1554267939373440.0,91.79544830322266,1.967794418334961,647.1956787109375,3215393175,3215393213,56100,53,UDP,blacklist
12723,1554267948614016.0,81.892578125,1.9695169925689697,306.1130065917969,3215393175,3215393213,57892,53,UDP,blacklist
12724,1554267949556096.0,91.99812316894531,1.9442384243011475,717.5448608398438,3215393218,3215443584,50671,53,UDP,blacklist
12725,1554267949597056.0,65.13671112060547,1.9969491958618164,311.5306091308594,3215393175,3215393213,44946,53,UDP,blacklist
12726,1554267956486528.0,87.2528076171875,1.9822041988372803,308.53607177734375,3215393175,3215393213,58993,53,UDP,blacklist
12727,1554267956502912.0,88.75908660888672,0.9981132745742798,81.3233642578125,3215393070,3741319418,5165,5163,UDP,blacklist
12728,1554267964842368.0,6.876488208770752,3.123015880584717,506.6099853515625,3215393103,3204448506,36792,5238,UDP,blacklist
12729,1554267965702528.0,88.46563720703125,1.044485092163086,85.32595825195312,3215393030,3215393278,59174,5230,UDP,blacklist
12730,1554267969626496.0,67.46959686279297,3.401674270629883,600.7937622070312,3215393030,4009688825,44440,15412,UDP,blacklist
12731,1554267969716608.0,5.286862850189209,2.0476324558258057,661.2863159179688,3215393175,3215393213,42303,53,UDP,blacklist
12732,1554267970601344.0,0.0,0.9941515922546387,64.80583190917969,3215393103,3758030585,51657,15437,UDP,blacklist
12733,1554267970601344.0,0.0,1.9966671466827393,218.09970092773438,3215393030,3215393278,39707,15473,UDP,blacklist
12734,1554267972026752.0,50.64992141723633,1.011631965637207,65.91996765136719,3215393103,4009688825,38279,15429,UDP,blacklist
12735,1554267972026752.0,0.0,1.968306064605713,662.9102783203125,3215393175,3215393213,59721,53,UDP,blacklist
12736,1554267972034944.0,24.5233211517334,4.391251087188721,618.9804077148438,3215393216,4009688825,45896,15369,UDP,blacklist
12737,1554267975115136.0,22.5214900970459,1.0023555755615234,63.64319610595703,3215393103,3215393278,52308,15454,UDP,blacklist
12738,1554267975123328.0,16.841150283813477,0.9743387699127197,58.23448181152344,3215393103,4003922430,57047,15364,UDP,blacklist
12739,1554267975172480.0,10.577529907226562,1.9830467700958252,621.942626953125,3215393175,3215393213,33674,53,UDP,blacklist
12740,1554267975188864.0,127.65763092041016,0.9721392393112183,61.43619918823242,3215393103,4009688825,58146,15394,UDP,blacklist
12741,1554267976917376.0,0.0,2.0208699703216553,320.41796875,3215393175,3215393213,56607,53,UDP,blacklist
12742,1554267978056064.0,85.45204162597656,1.0102791786193848,64.70762634277344,3215393103,3215393278,34584,15453,UDP,blacklist
12743,1554267979194752.0,77.46216583251953,18.16717529296875,3658.56005859375,3215393175,3214016919,51686,442,TCP,blacklist
12744,1554267983839616.0,0.0,1.9190471172332764,159.2223358154297,3215393175,3215393213,39903,53,UDP,blacklist
12745,1554267984912768.0,29.489227294921875,0.9139552116394043,378.1894836425781,3215393175,3215393213,33030,53,UDP,blacklist
12746,1554267986551168.0,94.33509063720703,0.9826459884643555,60.17088317871094,3215393103,3215393278,38939,15423,UDP,blacklist
12747,1554267989582208.0,48.717594146728516,0.9806345701217651,156.96095275878906,3215393156,4009688825,41470,15480,UDP,blacklist
12748,1554267996291456.0,105.77009582519531,0.898434042930603,97.60511016845703,3215393175,3215393213,42163,53,UDP,blacklist
12749,1554267996299648.0,65.4511489868164,1.9936068058013916,198.03741455078125,3215393175,3215393213,38304,53,UDP,blacklist
12750,1554267997282688.0,61.595333099365234,1.979557752609253,313.2401123046875,3215393175,3215393213,42110,53,UDP,blacklist
12751,1554267997299072.0,0.0,1.9676036834716797,314.314208984375,3215393175,3215393213,52702,53,UDP,blacklist
12752,1554267997323648.0,18.78087615966797,1.99288010597229,314.718017578125,3215393175,3215393213,60268,53,UDP,blacklist
12753,1554267997348224.0,158.98106384277344,32.88867950439453,7724.75146484375,3215393103,3992977660,50167,1690,UDP,blacklist
12754,1554267997372800.0,64.91348266601562,0.8699581623077393,66.31858825683594,3215393070,3741319418,5213,5163,UDP,blacklist
12755,1554267997446528.0,108.5668716430664,0.9532490968704224,629.7030029296875,3215393216,3204468986,136,136,UDP,blacklist
12756,1554267997512064.0,44.45342254638672,1.0329759120941162,69.23416137695312,3215393103,3215393278,52307,15403,UDP,blacklist
12757,1554268001362304.0,116.25072479248047,0.9935253858566284,63.13142395019531,3215393103,3215393278,58970,15376,UDP,blacklist
12758,1554268013322624.0,11.650666236877441,1.0532033443450928,324.9569091796875,3215393041,4009688825,51902,1730,UDP,blacklist
12759,1554268014608768.0,0.0,1.974696397781372,635.8613891601562,3215393175,3215393213,51411,53,UDP,blacklist
12760,1554268014698880.0,116.9163818359375,1.9140100479125977,294.79656982421875,3215393175,3215393213,40408,53,UDP,blacklist
12761,1554268016443776.0,0.0,1.9779815673828125,312.6845397949219,3215393175,3215393213,54847,53,UDP,blacklist
12762,1554268016468352.0,0.0,1.004932165145874,811.5590209960938,3215393218,3483855306,34562,53,UDP,blacklist
12763,1554268017951104.0,18.509227752685547,1.9708099365234375,312.2945251464844,3215393175,3215393213,48878,53,UDP,blacklist
12764,1554268017983872.0,98.18254852294922,1.9897077083587646,309.27935791015625,3215393175,3215393213,52511,53,UDP,blacklist
12765,1554268018000256.0,85.48343658447266,1.9703154563903809,305.65570068359375,3215393175,3215393213,63117,53,UDP,blacklist
12766,1554268022161792.0,64.73524475097656,1.9950132369995117,322.95166015625,3215393175,3215393213,36405,53,UDP,blacklist
12767,1554268022202752.0,89.52568054199219,1.9897212982177734,313.58941650390625,3215393175,3215393213,43139,53,UDP,blacklist
12768,1554268022235520.0,95.2264175415039,1.9876298904418945,306.87371826171875,3215393175,3232170429,36389,53,UDP,blacklist
12769,1554268022260096.0,97.37635040283203,1.9792208671569824,180.61956787109375,3215393175,3433497021,35696,53,UDP,blacklist
12770,1554268022276480.0,85.23275756835938,2.035170793533325,162.6721954345703,3215393215,3337486781,36822,53,UDP,blacklist
12771,1554268022358400.0,115.6019515991211,0.9830820560455322,61.38974380493164,3215393103,4009688825,33714,15401,UDP,blacklist
12772,1554268030853504.0,49.67461013793945,0.8931105136871338,96.76869201660156,3215393175,3215393213,53712,53,UDP,blacklist
12773,1554268030861696.0,133.9971923828125,0.99338698387146,62.54338455200195,3215393103,3215393278,46384,15405,UDP,blacklist
12774,1554268036645248.0,157.37672424316406,0.9843970537185669,57.43218231201172,3215393127,3215393278,57245,15424,UDP,blacklist
12775,1554268037046656.0,15.464680671691895,0.844886064529419,145.2732696533203,3215393103,3741319175,34921,15405,UDP,blacklist
12776,1554268037087616.0,0.0,1.9750487804412842,355.7436828613281,3215393175,3215393213,50005,53,UDP,blacklist
12777,1554268037087616.0,61.36038589477539,2.0632917881011963,293.8231506347656,3215393218,3215393213,61188,53,UDP,blacklist
12778,1554268039078272.0,0.0,0.9928213357925415,206.8743133544922,3215393103,4009688825,39839,15416,UDP,blacklist
12779,1554268040069504.0,0.0,1.0018010139465332,64.4870834350586,3215393103,3215393278,33392,15482,UDP,blacklist
12780,1554268041486720.0,167.40403747558594,0.9533991813659668,55.25156021118164,3215393103,4003922174,53887,15456,UDP,blacklist
12781,1554268045263232.0,95.50431060791016,1.0528535842895508,70.77069091796875,3215393103,4009688825,45582,1732,UDP,blacklist
12782,1554268045345152.0,16.9692440032959,2.035142183303833,374.1313171386719,3215393216,3215393278,137,137,UDP,blacklist
12783,1554268045402496.0,21.788537979125977,2.0088491439819336,314.399169921875,3215393175,3215393213,34582,53,UDP,blacklist
12784,1554268045427072.0,0.0,1.9741861820220947,313.5538635253906,3215393175,3215393213,34329,53,UDP,blacklist
12785,1554268049613184.0,4.312968730926514,2.0087897777557373,221.18186950683594,3215393175,3215393213,45966,53,UDP,blacklist
12786,1554268049678720.0,0.0,1.9616150856018066,296.971435546875,3215393175,3215393213,39548,53,UDP,blacklist
12787,1554268049727872.0,61.41095733642578,1.9639313220977783,618.777099609375,3215393175,3215393213,35655,53,UDP,blacklist
12788,1554268051628416.0,74.232666015625,0.9840483665466309,76.47667694091797,3215393030,3215393278,36296,15425,UDP,blacklist
12789,1554268051702144.0,81.41386413574219,0.974380373954773,62.44432830810547,3215393103,3758030585,36570,15430,UDP,blacklist
12790,1554268052439424.0,26.495155334472656,1.9941391944885254,2314.005126953125,3215393175,3215393213,45942,53,UDP,blacklist
12791,1554268053299584.0,58.659393310546875,1.9888927936553955,898.6971435546875,3215393213,3211526589,61634,53,UDP,blacklist
12792,1554268053324160.0,30.86654281616211,1.9903531074523926,549.010009765625,3215393175,3215393213,45043,53,UDP,blacklist
12793,1554268053348736.0,0.0,1.9585623741149902,636.0165405273438,3215393175,3215393213,51099,53,UDP,blacklist
12794,1554268053365120.0,26.125717163085938,2.006112813949585,279.6470642089844,3215393218,3235643837,61246,53,UDP,blacklist
12795,1554268053438848.0,77.78801727294922,3.417384147644043,604.4171142578125,3215393103,3758030585,51626,1741,UDP,blacklist
12796,1554268056134016.0,75.42451477050781,9.419601440429688,5625.61572265625,3215393103,4009688825,32924,15384,UDP,blacklist
12797,1554268058182016.0,129.10263061523438,0.9959464073181152,76.57524108886719,3215393030,3215393278,45568,15486,UDP,blacklist
12798,1554268059582848.0,95.70586395263672,0.9693965911865234,73.85855865478516,3215393030,3215393278,42159,15401,UDP,blacklist
12799,1554268066431360.0,51.36955261230469,2.0057265758514404,311.5669250488281,3215393175,3215393213,56417,53,UDP,blacklist
12800,1554268066488704.0,1.95912504196167,0.9986457824707031,63.700836181640625,3215393103,4009688825,56530,15367,UDP,blacklist
12801,1554268069929344.0,0.12311547249555588,1.0737595558166504,73.0954818725586,3215393103,3215393278,60863,1772,UDP,blacklist
12802,1554268071240064.0,60.07390594482422,1.0031311511993408,65.02770233154297,3215393103,3215393278,47070,15393,UDP,blacklist
12803,1554268072255872.0,4355.45849609375,1143.5169677734375,14050920.0,3215393175,3210215831,33736,442,TCP,blacklist
12804,1554268078408064.0,0.0,0.9601882696151733,59.659202575683594,3215393103,4009688825,45105,15366,UDP,blacklist
12805,1554268080595328.0,0.0,1.9659125804901123,609.7205810546875,3215393175,3215393213,46886,53,UDP,blacklist
12806,1554268080619904.0,44.21734619140625,2.023775100708008,702.384033203125,3215393175,3215393213,46555,53,UDP,blacklist
12807,1554268080628096.0,3.6598660945892334,2.0248444080352783,1256.69775390625,3215393175,3215393213,5158,53,UDP,blacklist
12808,1554268095447424.0,24.289392471313477,1.999974250793457,302.09808349609375,3215393175,3215393213,54623,53,UDP,blacklist
12809,1554268095504768.0,26.941619873046875,1.9770362377166748,315.25518798828125,3215393175,3215393213,41660,53,UDP,blacklist
12810,1554268097864064.0,117.34737396240234,0.9780853986740112,62.033226013183594,3215393103,4009688825,59674,15447,UDP,blacklist
12811,1554268097872256.0,7.920829772949219,1.956205129623413,637.6942749023438,3215393175,3215393213,55292,53,UDP,blacklist
12812,1554268099068288.0,112.64630126953125,1.9825975894927979,312.2746887207031,3215393175,3215393213,46603,53,UDP,blacklist
12813,1554268099068288.0,46.27937698364258,0.9193118810653687,99.0319595336914,3215393175,3215393213,41232,53,UDP,blacklist
12814,1554268100313472.0,33.971527099609375,1.056396245956421,107.9951400756836,3215393213,3215393213,42323,53,UDP,blacklist
12815,1554268100346240.0,26.397178649902344,1.9781684875488281,673.720458984375,3215393175,3215393213,56383,53,UDP,blacklist
12816,1554268101378432.0,99.66511535644531,1.0011305809020996,63.63567352294922,3215393103,3215393278,41613,15449,UDP,blacklist
12817,1554268102279552.0,79.63311767578125,0.992585301399231,63.23314666748047,3215393103,3215393278,40698,15371,UDP,blacklist
12818,1554268104016256.0,137.91891479492188,0.9763306379318237,61.12419891357422,3215393103,4009688825,45572,15435,UDP,blacklist
12819,1554268112109952.0,64.44328308105469,2.007646083831787,606.51220703125,3215393175,3216769469,58122,53,UDP,blacklist
12820,1554268112159104.0,74.65380096435547,2.032628297805786,273.5726318359375,3215393030,3215393278,137,137,UDP,blacklist
12821,1554268112208256.0,0.0,2.008232831954956,312.9212646484375,3215393175,3215393213,52876,53,UDP,blacklist
12822,1554268114821504.0,0.0,1.0621681213378906,74.11317443847656,3215393103,4009688825,58226,1728,UDP,blacklist
12823,1554268124873088.0,0.0,1.9684195518493652,301.56292724609375,3215393175,3215393213,55803,53,UDP,blacklist
12824,1554268125888896.0,32.17118835449219,2.0007646083831787,321.3691101074219,3215393175,3215393213,46902,53,UDP,blacklist
12825,1554268140880256.0,53.58292007446289,1.9438843727111816,605.4364624023438,3215393175,3215393213,43266,53,UDP,blacklist
12826,1554268140921216.0,38.071407318115234,1.9754810333251953,316.5795593261719,3215393175,3215393213,33730,53,UDP,blacklist
12827,1554268140962176.0,38.81058120727539,1.9910686016082764,321.0968322753906,3215393175,3215393213,41456,53,UDP,blacklist
12828,1554268155879808.0,52.832271575927734,1.9749014377593994,636.9546508789062,3215393175,3215393213,42926,53,UDP,blacklist
12829,1554268155928960.0,96.25813293457031,1.9178099632263184,286.9921875,3215393175,3215393213,49278,123,UDP,blacklist
12830,1554268155961728.0,81.46160888671875,1.9888553619384766,302.05401611328125,3215393175,3217686973,45098,53,UDP,blacklist
12831,1554268165022080.0,86.72835540771484,0.9762948751449585,60.755428314208984,3215393103,3215393278,62401,15443,UDP,blacklist
12832,1554268171174272.0,95.13801574707031,0.989139199256897,62.77995300292969,3215393103,3215393278,53076,15364,UDP,blacklist
12833,1554268171264384.0,108.9502182006836,1.9802813529968262,307.79583740234375,3215393175,3215393213,52953,53,UDP,blacklist
12834,1554268171313536.0,100.41960906982422,0.8907538652420044,93.47989654541016,3215393175,3215393213,59211,53,UDP,blacklist
12835,1554268171329920.0,66.28453826904297,1.9909496307373047,311.8196716308594,3215393175,3215393213,49398,53,UDP,blacklist
12836,1554268171346304.0,16.78997039794922,1.9893252849578857,647.3239135742188,3215393175,3215393213,37142,53,UDP,blacklist
12837,1554268172329344.0,37.44740295410156,2.0054967403411865,638.7678833007812,3215393175,3215393213,34846,53,UDP,blacklist
12838,1554268172370304.0,91.19666290283203,1.9953839778900146,234.7822723388672,3215393175,3215393213,36746,53,UDP,blacklist
12839,1554268172370304.0,74.93244171142578,1.0040841102600098,196.78195190429688,3215393213,3211526430,34469,53,UDP,blacklist
12840,1554268172427648.0,73.51606750488281,0.9865639209747314,63.107177734375,3215393103,3215393278,47468,15424,UDP,blacklist
12841,1554268178596224.0,65.19569396972656,0.9810792207717896,62.28877639770508,3215393103,3215393278,52112,15465,UDP,blacklist
12842,1554268182552960.0,95.09025573730469,1.9953596591949463,288.6996765136719,3215393213,3215393469,33769,53,UDP,blacklist
12843,1554268182602112.0,94.6125259399414,1.989269495010376,312.25494384765625,3215393175,3215393213,46763,53,UDP,blacklist
12844,1554268187525504.0,88.00369262695312,0.9827088117599487,182.10934448242188,3215393103,4009688825,43341,15419,UDP,blacklist
12845,1554268187959680.0,17.3594913482666,0.9940586090087891,63.10337829589844,3215393103,3215393278,58368,15420,UDP,blacklist
12846,1554268188852608.0,60.572853088378906,0.9910612106323242,64.23120880126953,3215393103,3215393278,35458,15428,UDP,blacklist
12847,1554268194775424.0,90.99148559570312,0.9698753356933594,59.558162689208984,3215393103,3215393278,55509,15409,UDP,blacklist
12848,1554268194791808.0,73.81964111328125,0.9911243915557861,62.46992111206055,3215393103,3215393278,51066,15456,UDP,blacklist
12849,1554268196561280.0,51.80799102783203,1.0126891136169434,64.92219543457031,3215393103,3215393278,45267,15395,UDP,blacklist
12850,1554268196626816.0,66.66130828857422,0.9812158346176147,58.80881881713867,3215393103,4009688825,52530,15444,UDP,blacklist
12851,1554268198748544.0,50.34130096435547,0.9965721368789673,62.25528335571289,3215393103,3215393278,41547,15445,UDP,blacklist
12852,1554268199469440.0,48.02812194824219,0.9967316389083862,64.78148651123047,3215393103,3215393278,46036,15366,UDP,blacklist
12853,1554268201673088.0,49.5507926940918,0.9840413331985474,62.00395965576172,3215393103,4009688825,44061,15392,UDP,blacklist
12854,1554268204056960.0,0.0,0.9888049364089966,62.08485794067383,3215393103,3215393278,50365,15443,UDP,blacklist
12855,1554268207890816.0,71.80158996582031,1.0010654926300049,64.16281127929688,3215393103,3215393278,40522,15436,UDP,blacklist
12856,1554268207997312.0,40.547264099121094,0.9739270210266113,61.13453674316406,3215393103,4009688825,50960,15436,UDP,blacklist
12857,1554268208996736.0,0.0,0.9915587902069092,76.37681579589844,3215393030,3215393278,38910,15409,UDP,blacklist
12858,1554268209029504.0,40.85742950439453,1.9821114540100098,463.42120361328125,3215393041,3215393213,37753,53,UDP,blacklist
12859,1554268211241344.0,24.467117309570312,0.999051570892334,62.81660842895508,3215393103,3215393278,56340,15372,UDP,blacklist
12860,1554268212658560.0,0.0,1.0586295127868652,72.0181884765625,3215393103,4009688825,60630,1697,UDP,blacklist
12861,1554268215206272.0,36.835140228271484,0.9841899871826172,76.41685485839844,3215393030,4009688825,36198,15476,UDP,blacklist
12862,1554268217598336.0,22.716320037841797,1.0588316917419434,88.27982330322266,3215393030,3215393278,5223,5129,UDP,blacklist
12863,1554268219523456.0,79.19890594482422,1.0494723320007324,215.68850708007812,3215393103,4009688825,53393,1718,UDP,blacklist
12864,1554268222587264.0,0.0,1.001004934310913,54.3360710144043,3215393156,3215393022,36769,15467,UDP,blacklist
12865,1554268225438080.0,0.0,1.0018582344055176,65.05400085449219,3215393103,3215393278,32970,15454,UDP,blacklist
12866,1554268231442816.0,53.63829803466797,1.0011098384857178,62.356712341308594,3215393103,3215393278,51178,15432,UDP,blacklist
12867,1554268235407744.0,23.240400314331055,1.976574420928955,656.5662231445312,3215393175,3215393213,52491,53,UDP,blacklist
12868,1554268243411328.0,51.174827575683594,1.0158271789550781,65.35626983642578,3215393103,3215393278,48279,15448,UDP,blacklist
12869,1554268249366912.0,28.846820831298828,0.9953022003173828,62.70350646972656,3215393103,3215393278,55654,15407,UDP,blacklist
12870,1554268254749056.0,71.82881927490234,1.9799187183380127,315.43377685546875,3215393175,3215393213,44717,53,UDP,blacklist
12871,1554268254814592.0,21.115192413330078,2.0160844326019287,322.7076721191406,3215393175,3215393213,5184,53,UDP,blacklist
12872,1554268256092544.0,61.91867446899414,1.0745744705200195,72.20881652832031,3215393103,3215393278,43958,1700,UDP,blacklist
12873,1554268258156928.0,4.061607360839844,0.9791443347930908,61.66547775268555,3215393103,3215393278,59344,15388,UDP,blacklist
12874,1554268258820480.0,48.638671875,0.9721946716308594,61.361698150634766,3215393103,3215393278,59563,15419,UDP,blacklist
12875,1554268262703488.0,109.98162078857422,0.9894897937774658,109.86042022705078,3215393070,3992977658,5211,5165,UDP,blacklist
12876,1554268262859136.0,107.05335998535156,1.3431980609893799,116.31072998046875,3215393175,878207589,59329,442,TCP,blacklist
12877,1554268262883712.0,7.941873550415039,1.9697918891906738,299.658203125,3215393175,3215393213,58457,53,UDP,blacklist
12878,1554268262883712.0,0.0,1.9617421627044678,272.0884094238281,3215393213,3483828669,35365,53,UDP,blacklist
12879,1554268270576000.0,20.493928909301758,0.9812377691268921,63.84568786621094,3215393103,3215393278,34652,15475,UDP,blacklist
12880,1554268275523968.0,22.26573944091797,0.9924224615097046,63.06842803955078,3215393103,3215393278,51899,15360,UDP,blacklist
12881,1554268278555008.0,114.09407043457031,1.95196533203125,313.8670654296875,3215393175,3215393213,50432,53,UDP,blacklist
12882,1554268278587776.0,93.5332260131836,1.0669631958007812,79.71476745605469,3215393070,3215393278,60058,1666,UDP,blacklist
12883,1554268282241408.0,105.53923797607422,0.9731053113937378,74.59382629394531,3215393030,4009688825,40707,15429,UDP,blacklist
12884,1554268285837696.0,45.55405044555664,1.004460096359253,79.50359344482422,3215393030,3215393278,36580,15454,UDP,blacklist
12885,1554268295659904.0,26.346729278564453,2.007039785385132,660.456298828125,3215393175,3215393213,45391,53,UDP,blacklist
12886,1554268295692672.0,32.475547790527344,2.000495433807373,647.18603515625,3215393175,3215393213,47745,53,UDP,blacklist
12887,1554268297445760.0,0.0,1.0005826950073242,39.2077522277832,3215393273,3215393022,38885,15416,UDP,blacklist
12888,1554268298895744.0,21.8394718170166,1.9436960220336914,635.826416015625,3215393175,3215393213,38780,53,UDP,blacklist
12889,1554268298944896.0,36.15847396850586,1.978374719619751,668.2575073242188,3215393175,3215393213,49679,53,UDP,blacklist
12890,1554268300009856.0,86.84654998779297,2.001638412475586,312.794921875,3215393175,3215393213,34472,53,UDP,blacklist
12891,1554268300059008.0,73.26522064208984,0.9617098569869995,57.54042053222656,3215393103,3752264190,51616,15467,UDP,blacklist
12892,1554268306268544.0,32.279415130615234,0.9880181550979614,63.81227111816406,3215393103,3215393278,56391,15409,UDP,blacklist
12893,1554268310774144.0,139.40345764160156,0.9123337268829346,60.56560134887695,3215393103,3992977659,40856,15377,UDP,blacklist
12894,1554268312699264.0,69.12800598144531,0.9258369207382202,64.11225128173828,3215393103,3741319419,40557,15389,UDP,blacklist
12895,1554268320399744.0,90.22978973388672,0.9880902767181396,63.33412170410156,3215393103,4009688825,45682,15420,UDP,blacklist
12896,1554268322423168.0,71.36123657226562,1.0711536407470703,74.0842056274414,3215393103,3215393278,38819,5138,UDP,blacklist
12897,1554268322521472.0,17.626131057739258,2.0011038780212402,666.7296752929688,3215393175,3215393213,60793,53,UDP,blacklist
12898,1554268335391104.0,0.0,1.970752477645874,275.4374084472656,3215393213,3215393213,34870,53,UDP,blacklist
12899,1554268335391104.0,0.0,1.9555988311767578,639.388916015625,3215393175,3215393213,51584,53,UDP,blacklist
12900,1554268350013824.0,33.84235763549805,1.9696495532989502,462.10235595703125,3215393175,3215393213,49465,53,UDP,blacklist
12901,1554268350038400.0,41.272422790527344,1.9978833198547363,639.4072875976562,3215393175,3215393213,33564,53,UDP,blacklist
12902,1554268361474432.0,85.6330337524414,1.98146390914917,659.4168701171875,3215393175,3215393213,56073,53,UDP,blacklist
12903,1554268361499008.0,85.61140441894531,0.9925436973571777,73.96085357666016,3215393103,3204448508,56237,5193,UDP,blacklist
12904,1554268366717312.0,64.17993927001953,0.9833321571350098,91.76042938232422,3215393025,3741319418,5139,5228,UDP,blacklist
12905,1554268368904576.0,89.221435546875,0.9999886751174927,109.30865478515625,3215393070,3741319418,5219,5215,UDP,blacklist
12906,1554268369551744.0,60.147281646728516,2.0477921962738037,583.720947265625,3215393175,3215393213,58844,53,UDP,blacklist
12907,1554268370403712.0,54.24349594116211,2.0177786350250244,323.4352111816406,3215393175,3215393213,59172,53,UDP,blacklist
12908,1554268371820928.0,0.33683067560195923,0.9991631507873535,62.580997467041016,3215393103,3215393278,45019,15380,UDP,blacklist
12909,1554268375507328.0,0.0,0.978293776512146,54.412109375,3215393156,4009688825,35702,15473,UDP,blacklist
12910,1554268376875392.0,51.385162353515625,1.9430534839630127,306.1774597167969,3215393175,3215393213,34695,53,UDP,blacklist
12911,1554268376875392.0,74.8041763305664,1.9250855445861816,285.6166076660156,3215393175,3215393213,53562,123,UDP,blacklist
12912,1554268376891776.0,44.66535186767578,2.007366895675659,960.939208984375,3215393175,3215393213,35621,53,UDP,blacklist
12913,1554268376891776.0,12.179367065429688,2.0124831199645996,435.5723876953125,3215393218,3215401726,137,137,UDP,blacklist
12914,1554268376924544.0,0.0,2.0052428245544434,322.47222900390625,3215393175,3215393213,56336,53,UDP,blacklist
12915,1554268376957312.0,52.2476921081543,1.9753007888793945,619.6954345703125,3215393175,3215393213,39788,53,UDP,blacklist
12916,1554268376965504.0,86.7076416015625,2.022818088531494,274.2613525390625,3215393215,3438945981,37340,53,UDP,blacklist
12917,1554268387901824.0,31.9959774017334,4.2313432693481445,1676.75341796875,3215393213,3215442159,59658,53,UDP,blacklist
12918,1554268387967360.0,43.23078536987305,1.9458613395690918,308.1912841796875,3215393175,3215393213,52855,53,UDP,blacklist
12919,1554268387983744.0,137.6862335205078,3.686244487762451,641.3894653320312,3215393103,3741319418,5207,5128,UDP,blacklist
12920,1554268389876096.0,63.278564453125,3.348215103149414,676.4319458007812,3215393156,3741319418,5151,5216,UDP,blacklist
12921,1554268391571840.0,8.835803985595703,25.747827529907227,5682.22509765625,3215393273,3741319418,5206,5213,UDP,blacklist
12922,1554268392137088.0,0.0,5.259882926940918,1027.6722412109375,3215393156,3741319418,5209,5125,UDP,blacklist
12923,1554268399600000.0,35.195220947265625,2.056018829345703,332.21435546875,3215393175,3215393213,36837,53,UDP,blacklist
12924,1554268399608192.0,49.28342056274414,1.9840588569641113,621.2532958984375,3215393175,3215393213,43067,53,UDP,blacklist
12925,1554268401262976.0,31.82693099975586,11.09634017944336,2382.119140625,3215393216,3741319418,5246,5231,UDP,blacklist
12926,1554268403843456.0,0.0,1.0768437385559082,84.4228515625,3215393156,3741319418,5127,5125,UDP,blacklist
12927,1554268405432704.0,19.724124908447266,0.9871445894241333,45.36734390258789,3215393216,3215393278,58725,15457,UDP,blacklist
12928,1554268406972800.0,97.29719543457031,1.0032856464385986,64.40675354003906,3215393103,3215393278,60753,15408,UDP,blacklist
12929,1554268408603008.0,80.88841247558594,4.231209754943848,1595.329833984375,3215393216,4009688825,37838,15399,UDP,blacklist
12930,1554268410413440.0,19.96950340270996,1.0700163841247559,53.7991943359375,3215393214,3215393278,8547,5158,UDP,blacklist
12931,1554268416876928.0,23.11322021484375,0.9829847812652588,63.405609130859375,3215393103,3215393278,47089,15444,UDP,blacklist
12932,1554268418400640.0,120.95885467529297,0.9914993047714233,62.41389083862305,3215393103,3215393278,42322,15389,UDP,blacklist
12933,1554268421890432.0,69.70549011230469,0.9668705463409424,61.673789978027344,3215393103,3215393278,58638,15411,UDP,blacklist
12934,1554268428190080.0,72.12577056884766,0.9632676839828491,56.72031784057617,3215393103,4003922430,52107,15475,UDP,blacklist
12935,1554268434456960.0,70.09105682373047,0.9920625686645508,62.18292999267578,3215393103,3215393278,57276,15410,UDP,blacklist
12936,1554268438364544.0,48.44222640991211,1.0075323581695557,59.976436614990234,3215393103,3221094910,57259,15471,UDP,blacklist
12937,1554268444860800.0,73.87959289550781,1.005211591720581,64.01206970214844,3215393103,3215393278,40922,15484,UDP,blacklist
12938,1554268447711616.0,71.38875579833984,1.0008213520050049,68.16075134277344,3215393103,3221159673,44680,15408,UDP,blacklist
12939,1554268450513280.0,91.22188568115234,0.9934617280960083,63.551429748535156,3215393103,3215393278,58187,15429,UDP,blacklist
12940,1554268455174528.0,60.99473571777344,0.9867734909057617,63.509124755859375,3215393103,3215393022,45979,15395,UDP,blacklist
12941,1554268455240064.0,0.0,1.9828293323516846,643.9242553710938,3215393175,3215393213,56502,53,UDP,blacklist
12942,1554268457001344.0,3.1713638305664062,0.9374315738677979,66.81193542480469,3215393103,3204448506,58853,15446,UDP,blacklist
12943,1554268459270528.0,15.996213912963867,0.9983789920806885,66.57665252685547,3215393103,3758030585,5144,15485,UDP,blacklist
12944,1554268461654400.0,72.1110610961914,1.0073001384735107,65.73332977294922,3215393103,3215393278,46669,15366,UDP,blacklist
12945,1554268462915968.0,23.881845474243164,0.9977254867553711,63.74607849121094,3215393103,3215393278,57593,15408,UDP,blacklist
12946,1554268464406912.0,4.755403995513916,2.000458240509033,623.1747436523438,3215393175,3215393213,34382,53,UDP,blacklist
12947,1554268465299840.0,23.50766944885254,0.408616304397583,25.22958755493164,3215393103,4009688825,42539,15437,UDP,blacklist
12948,1554268468142464.0,4.082088947296143,0.9863663911819458,61.571781158447266,3215393103,3215393278,45840,15445,UDP,blacklist
12949,1554268469068160.0,90.90666198730469,0.9764761924743652,58.47837448120117,3215393103,4003922430,37213,15439,UDP,blacklist
