,srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,label,type
12051,3232235928,3232235966,56932,53,UDP,1554252109000000,4.4e-05,2,316,0,normal
12052,3232235928,3232235966,56932,53,UDP,1554252109000000,4.4e-05,2,316,0,normal
12053,3232235928,3232235966,56932,53,UDP,1554252109000000,0.000442,2,652,0,normal
12054,3232235971,3232235966,60438,53,UDP,1554252119000000,0.0,1,54,0,normal
12055,3232235971,3232235966,64421,53,UDP,1554252119000000,0.0,1,54,0,normal
12056,3232235928,3232235966,51633,53,UDP,1554252124000000,2.5e-05,2,316,0,normal
12057,3232235928,3232235966,51633,53,UDP,1554252124000000,2.5e-05,2,316,0,normal
12058,3232235777,4026531834,56504,1900,UDP,1554252133000000,0.044259,8,5404,0,normal
12059,3232235928,3232235966,60097,53,UDP,1554252139000000,2.1e-05,2,316,0,normal
12060,3232235928,3232235966,60097,53,UDP,1554252139000000,2.1e-05,2,316,0,normal
12061,3232235928,3232235966,60097,53,UDP,1554252139000000,0.000519,2,652,0,normal
12062,3232235879,3758096637,53117,3544,UDP,1554252141000000,0.0,1,68,0,normal
12063,3232235879,3758096636,55287,5355,UDP,1554252145000000,0.411674,2,188,0,normal
12064,3232235970,3232235966,8,0,ICMP,1554252150000000,10965.81904,21425,2999500,0,normal
12065,3232235969,3232235966,8,0,ICMP,1554252150000000,10596.3069,20199,1858308,0,normal
12066,3232235968,3232235966,8,0,ICMP,1554252150000000,10965.365,21606,3024840,0,normal
12067,3232235928,3232235971,1880,49773,TCP,1554252150000000,2504.193459,19476,15484983,0,normal
12068,58339608,3232235928,1883,52976,TCP,1554252150000000,10965.87799,61181,23766476,0,normal
12069,3232235928,3232235969,1880,49238,TCP,1554252151000000,10946.20999,13999,41083282,0,normal
12070,3232235928,3232235966,59093,53,UDP,1554252154000000,0.000428,2,652,0,normal
12071,3232235928,3232235966,59093,53,UDP,1554252155000000,2.3e-05,2,316,0,normal
12072,3232235928,3232235966,59093,53,UDP,1554252155000000,2.3e-05,2,316,0,normal
12073,3232235969,3758096636,54120,5355,UDP,1554252157000000,0.094797,2,156,0,normal
12074,3232235928,3232235966,53906,53,UDP,1554252169000000,0.000472,2,652,0,normal
12075,3232235969,4026531834,55570,1900,UDP,1554252170000000,3.050941,4,1496,0,normal
12076,3232235928,3232235966,53906,53,UDP,1554252170000000,1.9e-05,2,316,0,normal
12077,3232235928,3232235966,53906,53,UDP,1554252170000000,1.9e-05,2,316,0,normal
12078,3232235928,1539135943,54243,123,UDP,1554252172000000,0.749051,1,124,0,normal
12079,3232235928,1539135943,54243,123,UDP,1554252172000000,0.7499399999999999,2,248,0,normal
12080,3232235909,3758096635,5353,5353,UDP,1554252182000000,4.022375,3,786,0,normal
12081,3232235909,3758096635,5353,5353,UDP,1554252182000000,4.043453,3,786,0,normal
12082,3232235928,3232235966,49452,53,UDP,1554252184000000,0.000385,2,652,0,normal
12083,3232235969,3232236031,138,138,UDP,1554252184000000,0.0,1,229,0,normal
12084,3232235928,3232235966,49452,53,UDP,1554252185000000,2.9e-05,2,316,0,normal
12085,3232235928,3232235966,49452,53,UDP,1554252185000000,2.9e-05,2,316,0,normal
12086,3232235928,3232235966,39737,53,UDP,1554252199000000,0.000366,2,652,0,normal
12087,3232235928,3232235966,39737,53,UDP,1554252200000000,2.9e-05,2,316,0,normal
12088,3232235928,1539135943,43181,123,UDP,1554252204000000,1.286374,1,124,0,normal
12089,3232235928,3232235966,34182,53,UDP,1554252215000000,2.9e-05,2,316,0,normal
12090,3232235928,3232235966,45992,53,UDP,1554252229000000,0.000308,2,652,0,normal
12091,3232235928,3232235966,45992,53,UDP,1554252230000000,2.1e-05,2,316,0,normal
12092,3232235928,1539135943,43745,123,UDP,1554252238000000,0.61958,2,248,0,normal
12093,3232235928,1539135943,43745,123,UDP,1554252238000000,0.6190439999999999,1,124,0,normal
12094,3232235928,3232235966,57107,53,UDP,1554252244000000,0.000511,2,652,0,normal
12095,3232235928,3232235966,57107,53,UDP,1554252245000000,3.9e-05,2,316,0,normal
12096,3232235928,3232235966,54971,53,UDP,1554252245000000,0.0,1,73,0,normal
12097,3232235966,1539137283,61317,53,UDP,1554252245000000,0.306849,1,240,0,normal
12098,3232235966,1539137283,55380,53,UDP,1554252245000000,0.306104,1,406,0,normal
12099,3232235928,3232235966,58428,53,UDP,1554252245000000,2.8000000000000013e-05,2,236,0,normal
12100,3232235928,3232235966,58428,53,UDP,1554252245000000,2.8000000000000013e-05,2,236,0,normal
12101,3232235928,3232235966,57107,53,UDP,1554252245000000,3.9e-05,2,316,0,normal
12102,3232235928,3232235966,54971,53,UDP,1554252245000000,0.40416,1,660,0,normal
12103,3232235928,3232235966,58428,53,UDP,1554252245000000,0.404839,2,1344,0,normal
12104,3232235966,3639550474,2062,53,UDP,1554252245000000,0.105443,1,172,0,normal
12105,3232235928,3627730762,42936,443,TCP,1554252245000000,171.05848,18,7973,0,normal
12106,3232235966,3222952990,19817,53,UDP,1554252246000000,0.061786,1,1556,0,normal
12107,3232235928,3232235966,54339,53,UDP,1554252259000000,0.000423,2,652,0,normal
12108,3232235928,3232235966,54339,53,UDP,1554252260000000,3.9e-05,2,316,0,normal
12109,3232235928,3232235966,54339,53,UDP,1554252260000000,3.9e-05,2,316,0,normal
12110,3232235928,584226545,33720,443,TCP,1554252260000000,300.556277,11,976,0,normal
12111,3232235928,1539135943,59844,123,UDP,1554252271000000,0.350272,1,124,0,normal
12112,3232235928,1539135943,59844,123,UDP,1554252271000000,0.34993,2,248,0,normal
12113,3232235928,3232235966,58675,53,UDP,1554252274000000,0.000422,2,652,0,normal
12114,3232235928,3232235966,58675,53,UDP,1554252275000000,2.1e-05,2,316,0,normal
12115,3232235928,3232235966,51716,53,UDP,1554252289000000,0.000426,2,652,0,normal
12116,3232235969,4026531834,55571,1900,UDP,1554252290000000,3.056397,4,1496,0,normal
12117,3232235928,3232235966,51716,53,UDP,1554252290000000,2.7e-05,2,316,0,normal
12118,3232235928,1539135943,42876,123,UDP,1554252303000000,1.124561,1,124,0,normal
12119,3232235928,1539135943,42876,123,UDP,1554252303000000,1.123745,2,248,0,normal
12120,3232235928,3232235966,46007,53,UDP,1554252304000000,0.000502,2,652,0,normal
12121,3232235928,3232235966,46007,53,UDP,1554252305000000,4.8e-05,2,316,0,normal
12122,3232235928,3232235966,46007,53,UDP,1554252305000000,4.8e-05,2,316,0,normal
12123,3232235928,3232235966,54478,53,UDP,1554252319000000,9.4e-05,2,316,0,normal
12124,3232235928,3232235966,54478,53,UDP,1554252319000000,9.4e-05,2,316,0,normal
12125,3232235928,3232235966,54478,53,UDP,1554252319000000,0.000536,2,652,0,normal
12126,3232235928,3232235966,46629,53,UDP,1554252334000000,0.000561,2,652,0,normal
12127,3232235928,3232235966,46629,53,UDP,1554252334000000,6.2e-05,2,316,0,normal
12128,3232235928,1539135943,41963,123,UDP,1554252336000000,1.026247,1,124,0,normal
12129,3232235928,3232235966,56766,53,UDP,1554252349000000,6.500000000000001e-05,2,316,0,normal
12130,3232235928,3232235966,56766,53,UDP,1554252349000000,0.000733,2,652,0,normal
12131,3232235928,3232235966,56766,53,UDP,1554252349000000,6.500000000000001e-05,2,316,0,normal
12132,3232235928,3232235966,43421,53,UDP,1554252364000000,2.3e-05,2,316,0,normal
12133,3232235928,3232235966,43421,53,UDP,1554252364000000,2.3e-05,2,316,0,normal
12134,3232235928,3232235966,43421,53,UDP,1554252364000000,0.000542,2,652,0,normal
12135,3232235928,1539135943,58520,123,UDP,1554252370000000,0.922988,1,124,0,normal
12136,3232235928,1539135943,58520,123,UDP,1554252370000000,0.922442,2,248,0,normal
12137,3232235928,3232235966,40178,53,UDP,1554252379000000,0.000318,2,652,0,normal
12138,3232235879,3758096637,53117,3544,UDP,1554252380000000,0.0,1,68,0,normal
12139,3232235928,3232235966,40178,53,UDP,1554252380000000,3e-05,2,316,0,normal
12140,3232235928,3232235966,51474,53,UDP,1554252394000000,0.000385,2,652,0,normal
12141,3232235928,3232235966,51474,53,UDP,1554252395000000,2.8000000000000013e-05,2,316,0,normal
12142,3232235928,3232235966,51474,53,UDP,1554252395000000,2.8000000000000013e-05,2,316,0,normal
12143,3232235928,1539135943,34359,123,UDP,1554252403000000,0.70006,2,248,0,normal
12144,3232235928,3232235966,53292,53,UDP,1554252409000000,0.000374,2,652,0,normal
12145,3232235928,3232235966,53292,53,UDP,1554252410000000,2.3e-05,2,316,0,normal
12146,3232235969,4026531834,55572,1900,UDP,1554252410000000,3.055367,3,1122,0,normal
12147,3232235928,3232235966,53292,53,UDP,1554252410000000,2.3e-05,2,316,0,normal
12148,3232235970,3232236031,138,138,UDP,1554252416000000,0.00257,2,974,0,normal
12149,3232235970,3232236031,138,138,UDP,1554252416000000,0.002569,2,974,0,normal
12150,3232235928,3232235966,49133,53,UDP,1554252424000000,0.000385,2,652,0,normal
12151,3232235928,3232235966,49133,53,UDP,1554252425000000,2.3e-05,2,316,0,normal
12152,3232235928,3232235966,49133,53,UDP,1554252425000000,2.3e-05,2,316,0,normal
12153,3232235928,1539135943,46229,123,UDP,1554252435000000,1.257577,1,124,0,normal
12154,3232235928,3232235966,39777,53,UDP,1554252439000000,0.000428,2,652,0,normal
12155,3232235928,3758096635,5353,5353,UDP,1554252440000000,0.0,1,73,0,normal
12156,3232235928,3232235966,60262,53,UDP,1554252454000000,0.000433,2,652,0,normal
12157,3232235928,3232235966,60262,53,UDP,1554252455000000,2.7e-05,2,316,0,normal
12158,3232235928,3232235966,60262,53,UDP,1554252455000000,2.7e-05,2,316,0,normal
12159,3232235928,1539135943,60267,123,UDP,1554252469000000,0.568754,1,124,0,normal
12160,3232235928,1539135943,60267,123,UDP,1554252469000000,0.5696829999999999,2,248,0,normal
12161,3232235928,3232235966,53291,53,UDP,1554252470000000,3.6e-05,2,316,0,normal
12162,3232235822,3758096635,5353,5353,UDP,1554252482000000,0.010296,2,400,0,normal
12163,3232235822,3758096635,5353,5353,UDP,1554252482000000,0.010402,2,400,0,normal
12164,3232235928,3232235966,58066,53,UDP,1554252484000000,0.000382,2,652,0,normal
12165,3232235928,3232235966,58066,53,UDP,1554252485000000,2.3e-05,2,316,0,normal
12166,3232235909,3758096635,5353,5353,UDP,1554252486000000,13.112169,4,1048,0,normal
12167,3232235909,3758096635,5353,5353,UDP,1554252486000000,13.071681,4,1048,0,normal
12168,3232235928,3232235966,39292,53,UDP,1554252500000000,1.8e-05,2,316,0,normal
12169,3232235928,1539135943,45590,123,UDP,1554252502000000,1.298845,2,248,0,normal
12170,3232235928,1539135943,45590,123,UDP,1554252502000000,1.300438,1,124,0,normal
12171,3232235928,3232235966,41811,53,UDP,1554252514000000,0.0551179999999999,2,652,0,normal
12172,3232235966,3339148045,15042,53,UDP,1554252515000000,0.014078,1,2374,0,normal
12173,3232235928,3232235966,41811,53,UDP,1554252515000000,4.2e-05,2,316,0,normal
12174,3232235928,3232235966,41811,53,UDP,1554252515000000,4.2e-05,2,316,0,normal
12175,3232235966,3455828066,29144,53,UDP,1554252515000000,0.01206,1,348,0,normal
12176,3232235971,3232236031,138,138,UDP,1554252522000000,0.0,1,229,0,normal
12177,3232235777,3232236031,138,138,UDP,1554252522000000,2.4e-05,2,908,0,normal
12178,3232235777,3232236031,138,138,UDP,1554252522000000,1.7e-05,2,908,0,normal
12179,3232235971,3232236031,138,138,UDP,1554252522000000,0.0,1,229,0,normal
12180,3232235909,3758096635,5353,5353,UDP,1554252526000000,0.0,1,145,0,normal
12181,3232235909,3758096635,5353,5353,UDP,1554252527000000,0.0,1,145,0,normal
12182,3232235928,3232235966,52481,53,UDP,1554252529000000,0.0005009999999999,2,652,0,normal
12183,3232235928,3232235966,52481,53,UDP,1554252530000000,3.6e-05,2,316,0,normal
12184,3232235969,4026531834,53510,1900,UDP,1554252530000000,3.002113,4,1496,0,normal
12185,3232235928,1539135943,40330,123,UDP,1554252535000000,0.949883,1,124,0,normal
12186,3232235928,1539135943,40330,123,UDP,1554252535000000,0.949177,2,248,0,normal
12187,3232235971,3232235966,51255,53,UDP,1554252544000000,0.0,1,75,0,normal
12188,3232235966,3245103232,9166,53,UDP,1554252544000000,0.012369,1,192,0,normal
12189,3232235928,3232235966,55224,53,UDP,1554252544000000,0.000432,2,652,0,normal
12190,3232235971,879905324,51222,443,TCP,1554252544000000,1.630391,15,11057,0,normal
12191,3232235966,389924739,33413,53,UDP,1554252544000000,0.167639,1,248,0,normal
12192,3232235966,3245103232,23088,53,UDP,1554252544000000,0.012706,1,292,0,normal
12193,3232235928,3232235966,55224,53,UDP,1554252545000000,2.9e-05,2,316,0,normal
12194,3232235928,3232235966,55224,53,UDP,1554252545000000,2.9e-05,2,316,0,normal
12195,3232235928,3232235966,52594,53,UDP,1554252559000000,0.000669,2,652,0,normal
12196,3232235928,3232235966,52594,53,UDP,1554252560000000,9.9e-05,2,316,0,normal
12197,3232235928,3232235966,52594,53,UDP,1554252560000000,9.9e-05,2,316,0,normal
12198,3232235928,1539135943,60695,123,UDP,1554252568000000,0.861597,1,124,0,normal
12199,3232235928,1539135943,60695,123,UDP,1554252569000000,0.861984,2,248,0,normal
12200,3232235909,3758096635,5353,5353,UDP,1554252573000000,13.005204,7,1408,0,normal
12201,3232235909,3758096635,5353,5353,UDP,1554252573000000,12.972204,7,1408,0,normal
12202,3232235928,3232235966,36931,53,UDP,1554252574000000,0.000561,2,652,0,normal
12203,3232235928,3232235966,36931,53,UDP,1554252575000000,6.9e-05,2,316,0,normal
12204,3232235928,3232235966,36931,53,UDP,1554252575000000,6.9e-05,2,316,0,normal
12205,3232235928,3232235966,57035,53,UDP,1554252589000000,0.000507,2,652,0,normal
12206,3232235928,3232235966,57035,53,UDP,1554252590000000,1.9e-05,2,316,0,normal
12207,3232235969,3232236031,138,138,UDP,1554252596000000,0.0,1,236,0,normal
12208,3232235969,3232236031,138,138,UDP,1554252597000000,0.0,1,236,0,normal
12209,3232235879,3758096637,53117,3544,UDP,1554252598000000,0.0,1,68,0,normal
12210,3232235928,1539135943,43906,123,UDP,1554252601000000,1.062816,1,124,0,normal
12211,3232235928,1539135943,43906,123,UDP,1554252602000000,1.06226,2,248,0,normal
12212,3232235928,3232235966,45750,53,UDP,1554252604000000,0.000474,2,652,0,normal
12213,3232235928,3232235966,45750,53,UDP,1554252605000000,2.6e-05,2,316,0,normal
12214,3232235928,3232235966,45750,53,UDP,1554252605000000,2.6e-05,2,316,0,normal
12215,3232235928,3232235966,41468,53,UDP,1554252619000000,0.000424,2,652,0,normal
12216,3232235928,3232235966,41468,53,UDP,1554252620000000,2e-05,2,316,0,normal
12217,3232235928,3232235966,43631,53,UDP,1554252634000000,0.000348,2,652,0,normal
12218,3232235928,1539135943,58463,123,UDP,1554252634000000,0.8174239999999999,1,124,0,normal
12219,3232235928,1539135943,58463,123,UDP,1554252635000000,0.817814,2,248,0,normal
12220,3232235928,3232235966,43631,53,UDP,1554252635000000,2.1e-05,2,316,0,normal
12221,3232235909,3758096635,5353,5353,UDP,1554252648000000,6.785897,6,1146,0,normal
12222,3232235928,3232235966,47483,53,UDP,1554252649000000,0.000392,2,652,0,normal
12223,3232235909,3758096635,5353,5353,UDP,1554252649000000,6.766528,6,1146,0,normal
12224,3232235928,3232235966,47483,53,UDP,1554252650000000,2.6e-05,2,316,0,normal
12225,3232235969,4026531834,53511,1900,UDP,1554252650000000,3.006797,4,1496,0,normal
12226,3232235928,3232235966,47230,53,UDP,1554252664000000,0.000464,2,652,0,normal
12227,3232235928,3232235966,47230,53,UDP,1554252665000000,4e-05,2,316,0,normal
12228,3232235928,3232235966,47230,53,UDP,1554252665000000,4e-05,2,316,0,normal
12229,3232235928,1539135943,59807,123,UDP,1554252668000000,1.099912,2,248,0,normal
12230,3232235928,3232235966,60360,53,UDP,1554252679000000,0.000429,2,652,0,normal
12231,3232235928,3232235966,60360,53,UDP,1554252680000000,2.8000000000000013e-05,2,316,0,normal
12232,3232235928,3232235966,60360,53,UDP,1554252680000000,2.8000000000000013e-05,2,316,0,normal
12233,3232236026,3758096635,5353,5353,UDP,1554252693000000,12.739251,4,1224,0,normal
12234,3232236026,3758096635,5353,5353,UDP,1554252693000000,12.795757,4,1224,0,normal
12235,3232235928,3232235966,59041,53,UDP,1554252694000000,0.000402,2,652,0,normal
12236,3232235928,3232235966,59041,53,UDP,1554252695000000,1.8e-05,2,316,0,normal
12237,3232235879,3758096636,63628,5355,UDP,1554252698000000,0.410896,2,188,0,normal
12238,3232235928,1539135943,52220,123,UDP,1554252701000000,0.8272719999999999,1,124,0,normal
12239,3232235879,3232236031,137,137,UDP,1554252706000000,1.521082,6,768,0,normal
12240,3232235879,3758096636,56891,5355,UDP,1554252706000000,0.410766,2,152,0,normal
12241,3232235928,3232235966,40414,53,UDP,1554252709000000,0.000425,2,652,0,normal
12242,3232235928,3232235966,40414,53,UDP,1554252710000000,2.3e-05,2,316,0,normal
12243,3232235928,3232235966,40414,53,UDP,1554252710000000,2.3e-05,2,316,0,normal
12244,3232235971,3232235966,64500,53,UDP,1554252719000000,0.0,1,54,0,normal
12245,3232235971,3232235966,51057,53,UDP,1554252719000000,0.0,1,54,0,normal
12246,3232235928,3232235966,44468,53,UDP,1554252724000000,0.000409,2,652,0,normal
12247,3232235928,3232235966,44468,53,UDP,1554252725000000,2.1e-05,2,316,0,normal
12248,3232235928,3232235966,44468,53,UDP,1554252725000000,2.1e-05,2,316,0,normal
12249,3232236026,3758096635,5353,5353,UDP,1554252733000000,0.0,1,167,0,normal
12250,3232236026,3758096635,5353,5353,UDP,1554252733000000,0.0,1,167,0,normal
12251,3232235928,1539135943,55900,123,UDP,1554252734000000,1.136578,2,248,0,normal
12252,3232235928,1539135943,55900,123,UDP,1554252734000000,1.137678,1,124,0,normal
12253,3232235928,3232235966,60390,53,UDP,1554252739000000,0.000467,2,652,0,normal
12254,3232235928,3232235966,60390,53,UDP,1554252740000000,4.5e-05,2,316,0,normal
12255,3232235928,3232235966,60390,53,UDP,1554252740000000,4.5e-05,2,316,0,normal
12256,3232235879,3758096636,56775,5355,UDP,1554252745000000,0.410719,2,188,0,normal
12257,3232235928,3232235966,57908,53,UDP,1554252754000000,0.000504,2,652,0,normal
12258,3232235928,3232235966,57908,53,UDP,1554252755000000,4.8e-05,2,316,0,normal
12259,3232235928,1539135943,46784,123,UDP,1554252767000000,0.808134,1,124,0,normal
12260,3232235928,3232235966,32821,53,UDP,1554252769000000,0.000513,2,652,0,normal
12261,3232235928,3232235966,32821,53,UDP,1554252770000000,5.5e-05,2,316,0,normal
12262,3232235928,3232235966,32821,53,UDP,1554252770000000,5.5e-05,2,316,0,normal
12263,3232235928,3232235966,53638,53,UDP,1554252784000000,0.000447,2,652,0,normal
12264,3232235928,3232235966,53638,53,UDP,1554252785000000,3.2e-05,2,316,0,normal
12265,3232235928,3232235966,53638,53,UDP,1554252785000000,3.2e-05,2,316,0,normal
12266,3232235777,4026531834,59892,1900,UDP,1554252795000000,6.974249,10,6764,0,normal
12267,3232235928,3232235966,40057,53,UDP,1554252799000000,0.000415,2,652,0,normal
12268,3232235928,1539135943,35587,123,UDP,1554252800000000,1.141656,2,248,0,normal
12269,3232235928,3232235966,40057,53,UDP,1554252800000000,2.7e-05,2,316,0,normal
12270,3232235928,1539135943,35587,123,UDP,1554252800000000,1.142793,1,124,0,normal
12271,3232235928,3232235966,36003,53,UDP,1554252814000000,0.000427,2,652,0,normal
12272,3232236026,3758096635,5353,5353,UDP,1554252814000000,0.0,1,138,0,normal
12273,3232236026,3758096635,5353,5353,UDP,1554252814000000,0.0,1,138,0,normal
12274,3232235928,3232235966,36003,53,UDP,1554252815000000,2.9e-05,2,316,0,normal
12275,3232235928,3232235966,36003,53,UDP,1554252815000000,2.9e-05,2,316,0,normal
12276,3232235928,3232235966,49304,53,UDP,1554252829000000,0.0004,2,652,0,normal
12277,3232235928,3232235966,49304,53,UDP,1554252830000000,2.4e-05,2,316,0,normal
12278,3232235928,3232235966,49304,53,UDP,1554252830000000,2.4e-05,2,316,0,normal
12279,3232235928,1539135943,39068,123,UDP,1554252833000000,0.820318,1,124,0,normal
12280,3232235928,1539135943,39068,123,UDP,1554252834000000,0.820953,2,248,0,normal
12281,3232235928,3232235966,39103,53,UDP,1554252844000000,0.750633,1,224,0,normal
12282,3232235928,3232235966,40100,53,UDP,1554252844000000,0.75065,1,454,0,normal
12283,3232235966,1539137283,19720,53,UDP,1554252845000000,0.302838,1,246,0,normal
12284,3232235966,1539137283,2309,53,UDP,1554252845000000,0.302125,1,476,0,normal
12285,3232235966,1092002321,8923,53,UDP,1554252845000000,0.229354,1,1542,0,normal
12286,3232235928,1539136532,48954,443,TCP,1554252845000000,54.796787,65,97062,0,normal
12287,3232235928,3232235966,57334,53,UDP,1554252845000000,2.6e-05,2,316,0,normal
12288,3232235928,3232235966,39103,53,UDP,1554252845000000,0.0,1,62,0,normal
12289,3232235928,1539136532,48954,443,TCP,1554252845000000,54.386803,27,64764,0,normal
12290,3232235966,3236188105,39354,53,UDP,1554252845000000,0.211719,1,1644,0,normal
12291,3232235928,3232235966,46106,53,UDP,1554252860000000,3.5e-05,2,316,0,normal
12292,3232235928,3232235966,46106,53,UDP,1554252860000000,3.5e-05,2,316,0,normal
12293,3232235928,584226545,33720,443,TCP,1554252861000000,300.354182,4,332,0,normal
12294,3232235928,584226545,33720,443,TCP,1554252861000000,0.224713,3,288,0,normal
12295,3232235879,3758096637,53117,3544,UDP,1554252865000000,0.0,1,68,0,normal
12296,3232235928,1539135943,56364,123,UDP,1554252866000000,1.146286,1,124,0,normal
12297,3232235928,1539135943,56364,123,UDP,1554252866000000,1.144663,2,248,0,normal
12298,3232235928,3232235966,35008,53,UDP,1554252875000000,2e-05,2,316,0,normal
12299,3232235969,3758096636,58536,5355,UDP,1554252885000000,0.090826,2,156,0,normal
12300,3232235928,3232235966,53600,53,UDP,1554252889000000,0.000482,2,652,0,normal
12301,3232235969,4026531834,58537,1900,UDP,1554252890000000,2.973062,4,1496,0,normal
12302,3232235928,3232235966,53600,53,UDP,1554252890000000,3.1e-05,2,316,0,normal
12303,3232235928,3232235966,53600,53,UDP,1554252890000000,3.1e-05,2,316,0,normal
12304,3232235928,1539135943,38879,123,UDP,1554252899000000,0.870922,1,124,0,normal
12305,3232235928,1539135943,38879,123,UDP,1554252900000000,0.871632,2,248,0,normal
12306,3232235928,3232235966,55093,53,UDP,1554252905000000,3e-05,2,316,0,normal
12307,3232235969,3232236031,138,138,UDP,1554252905000000,0.0,1,229,0,normal
12308,3232235928,3232235966,55093,53,UDP,1554252905000000,3e-05,2,316,0,normal
12309,3232235966,3223389196,14168,53,UDP,1554252906000000,0.296849,1,2222,0,normal
12310,3232235966,3223389196,36695,53,UDP,1554252906000000,0.297182,1,2362,0,normal
12311,3232235966,3252515125,7095,53,UDP,1554252906000000,0.055735,1,178,0,normal
12312,3232235971,3232235966,51582,53,UDP,1554252906000000,0.0,1,57,0,normal
12313,3232235966,3222952990,35363,53,UDP,1554252907000000,0.036515,1,1542,0,normal
12314,3232235971,887476028,51236,443,TCP,1554252907000000,4.641375,38,24016,0,normal
12315,3232235971,887476028,51237,443,TCP,1554252907000000,4.641095,22,10781,0,normal
12316,3232235971,887476028,51235,443,TCP,1554252907000000,4.641113,16,7521,0,normal
12317,3232235966,3238006401,40914,53,UDP,1554252908000000,0.026317,1,2222,0,normal
12318,3232235966,3433064859,48870,53,UDP,1554252908000000,0.266557,1,234,0,normal
12319,3232235966,3224391454,48792,53,UDP,1554252908000000,0.241879,1,1548,0,normal
12320,3232235966,1539137283,34471,53,UDP,1554252908000000,0.331516,1,406,0,normal
12321,3232235966,3222952990,59852,53,UDP,1554252908000000,0.089669,1,1546,0,normal
12322,3232235966,3228574724,8369,53,UDP,1554252908000000,0.233508,1,2360,0,normal
12323,3232235966,3228574724,47532,53,UDP,1554252908000000,0.136123,1,2222,0,normal
12324,3232235966,150844943,38230,53,UDP,1554252908000000,0.196867,1,312,0,normal
12325,3232235971,3232235966,52542,53,UDP,1554252909000000,0.0,1,72,0,normal
12326,3232235971,3232235966,49460,53,UDP,1554252909000000,0.0,1,72,0,normal
12327,3232235971,134744072,52542,53,UDP,1554252910000000,0.109244,2,354,0,normal
12328,3232235971,134744072,49460,53,UDP,1554252910000000,0.212141,2,434,0,normal
12329,3232235966,3234588170,22921,53,UDP,1554252910000000,0.0134569999999999,1,2374,0,normal
12330,3232235966,1094153513,27825,53,UDP,1554252910000000,0.183851,1,180,0,normal
12331,3232235966,3224001822,1872,53,UDP,1554252910000000,0.125504,1,1554,0,normal
12332,3232235966,225157124,23526,53,UDP,1554252910000000,0.210409,1,296,0,normal
12333,3232235966,225157124,33517,53,UDP,1554252910000000,0.014444,1,156,0,normal
12334,3232235966,225157124,25491,53,UDP,1554252910000000,0.209771,1,296,0,normal
12335,3232235966,225157124,61866,53,UDP,1554252910000000,0.012396,1,156,0,normal
12336,3232235966,3234588170,36334,53,UDP,1554252910000000,0.012714,1,2222,0,normal
12337,3232235971,223050456,51238,443,TCP,1554252910000000,1.65202,16,10148,0,normal
12338,3232235928,3232235966,43923,53,UDP,1554252920000000,0.000148,2,316,0,normal
12339,3232235928,1539135943,40245,123,UDP,1554252932000000,1.151384,1,124,0,normal
12340,3232235928,1539135943,40245,123,UDP,1554252933000000,1.150589,2,248,0,normal
12341,3232235928,3232235966,39778,53,UDP,1554252934000000,0.000388,2,652,0,normal
12342,3232235928,3232235966,39778,53,UDP,1554252935000000,3.9e-05,2,316,0,normal
12343,3232235928,3232235966,39778,53,UDP,1554252935000000,3.9e-05,2,316,0,normal
12344,3232235971,3232235966,62993,53,UDP,1554252944000000,0.0,1,57,0,normal
12345,3232235971,3232235966,64832,53,UDP,1554252945000000,0.0,1,72,0,normal
12346,3232235966,3427779369,19986,53,UDP,1554252945000000,0.257121,1,260,0,normal
12347,3232235971,223050456,51241,443,TCP,1554252946000000,0.75774,19,12838,0,normal
12348,3232235971,134744072,64832,53,UDP,1554252946000000,0.125923,2,434,0,normal
12349,3232235777,4026531834,56504,1900,UDP,1554252949000000,0.031701,8,5404,0,normal
12350,3232235928,3232235966,47636,53,UDP,1554252949000000,0.000418,2,652,0,normal
12351,3232235928,3232235966,47636,53,UDP,1554252950000000,2.8000000000000013e-05,2,316,0,normal
12352,3232235928,3232235966,47636,53,UDP,1554252950000000,2.8000000000000013e-05,2,316,0,normal
12353,3232235928,3232235966,44685,53,UDP,1554252964000000,0.000376,2,652,0,normal
12354,3232235928,3232235966,44685,53,UDP,1554252965000000,4.2e-05,2,316,0,normal
12355,3232235928,3232235966,44685,53,UDP,1554252965000000,4.2e-05,2,316,0,normal
12356,3232235928,1539135943,47959,123,UDP,1554252966000000,0.8674440000000001,1,124,0,normal
12357,3232235928,1539135943,47959,123,UDP,1554252966000000,0.868159,2,248,0,normal
12358,3232235928,3232235966,32791,53,UDP,1554252980000000,6.3e-05,2,316,0,normal
12359,3232235909,3758096635,5353,5353,UDP,1554252988000000,4.024108,2,524,0,normal
12360,3232235909,3758096635,5353,5353,UDP,1554252989000000,4.018292,2,524,0,normal
12361,3232235928,3232235966,43504,53,UDP,1554252995000000,4.2e-05,2,316,0,normal
12362,3232235928,3232235966,43504,53,UDP,1554252995000000,4.2e-05,2,316,0,normal
12363,3232235928,1539135943,42445,123,UDP,1554252999000000,1.168654,2,248,0,normal
12364,3232235928,3232235966,55161,53,UDP,1554253010000000,3.2e-05,2,316,0,normal
12365,3232235928,3232235966,55161,53,UDP,1554253010000000,3.2e-05,2,316,0,normal
12366,3232235928,3232235966,40232,53,UDP,1554253024000000,0.000452,2,652,0,normal
12367,3232235928,3232235966,40232,53,UDP,1554253025000000,6e-05,2,316,0,normal
